title,video_id,channel_title,channel_id,publish_time,description,tags,category_id,view_count,like_count,comment_count,duration,definition,privacy_status
Exes Battle over Custody of Two Young Kids! | Part 1,G-32d12BR88,Judge Judy,UCzMPPxbQG6iZttQhq3ukXSg,2024-12-21T20:00:06Z,"Lisa claims she hasn't seen her two kids in weeks after her in-laws threw her out. 

The Original! There’s only ONE Judge Judy. Visit our website for where to watch, weekdays.

Subscribe to Judge Judy on YouTube: https://www.youtube.com/channel/UCzMPPxbQG6iZttQhq3ukXSg?sub_confirmation=1

#JudgeJudy","Judge Judy,JJ,Judge Judy 2022,Judge Judy official,Judge Judy full episodes,judge judy episodes,youtube judge judy,judge judy show,judge judy sheindlin,byrd judge judy,watch judge judy,judge judy 2022,judge judy full episodes 2023,Judge Judy 2024,sad judge judy,crying,custody battle,bad mom,dad doesn't have enough money,mom left kids",22,496382,3205,379,PT4M34S,hd,public
Judge Judy Grills Man Who Robbed a Lady | Part 3,MyMEOzqip9E,Judge Judy,UCzMPPxbQG6iZttQhq3ukXSg,2024-05-06T19:00:22Z,"Judge Judy wants to know what Dejana is doing with a guy like Sylvester!

The Original! There’s only ONE Judge Judy. Visit our website for where to watch, weekdays.

Subscribe to Judge Judy on YouTube: https://www.youtube.com/channel/UCzMPPxbQG6iZttQhq3ukXSg?sub_confirmation=1

#JudgeJudy","Judge Judy,JJ,Judge Judy 2022,Judge Judy official,Judge Judy full episodes,judge judy episodes,youtube judge judy,judge judy show,judge judy sheindlin,byrd judge judy,watch judge judy,judge judy 2022,judge judy full episodes 2023,Judge Judy 2024,robbery,car stolen,angry judge judy,crazy ex bf,crazy ex,guy robbed people,got car impounded",22,496404,5512,1270,PT3M55S,hd,public
Pavers Mistakenly Tore Up Woman's Driveway! | Part 1,7aQNfad-kcs,Judge Judy,UCzMPPxbQG6iZttQhq3ukXSg,2024-09-20T18:00:03Z,"Camilla claims Rodolfo and Gary mistakenly tore up her driveway! Rodolfo and Gary claim they were scammed.

The Original! There’s only ONE Judge Judy. Visit our website for where to watch, weekdays.

Subscribe to Judge Judy on YouTube: https://www.youtube.com/channel/UCzMPPxbQG6iZttQhq3ukXSg?sub_confirmation=1

#JudgeJudy","Judge Judy,JJ,Judge Judy 2022,Judge Judy official,Judge Judy full episodes,judge judy episodes,youtube judge judy,judge judy show,judge judy sheindlin,byrd judge judy,watch judge judy,judge judy 2022,judge judy full episodes 2023,Judge Judy 2024,pavers,tore up wrong driverway,ruined driveway,won't replace,only want to fix,wont make good on mistake",22,501347,4536,668,PT4M56S,hd,public
Bride's Wedding Dress Ripped! | Part 4,sl-OBIHZ6aA,Judge Judy,UCzMPPxbQG6iZttQhq3ukXSg,2025-01-15T20:30:06Z,"Danielle disputed the wedding dress credit card charge and lost. Will Judge Judy award her the money?

The Original! There’s only ONE Judge Judy. Visit our website for where to watch, weekdays.

Subscribe to Judge Judy on YouTube: https://www.youtube.com/channel/UCzMPPxbQG6iZttQhq3ukXSg?sub_confirmation=1

#JudgeJudy","Judge Judy,JJ,Judge Judy 2022,Judge Judy official,Judge Judy full episodes,judge judy episodes,youtube judge judy,judge judy show,judge judy sheindlin,byrd judge judy,watch judge judy,judge judy 2022,judge judy full episodes 2023,Judge Judy 2024,wedding dress ripped,dress ripped,who ripped the dress,says wedding dress ripped,ripped in transit,wedding dress ruined",22,496321,4109,794,PT3M37S,hd,public
Woman Wants Her Child's Father to Pay Her Back!,x09AS0nO9n4,Judge Judy,UCzMPPxbQG6iZttQhq3ukXSg,2024-05-07T19:00:24Z,"Kyrannesha claims she loaned her child's father money to help him gain custody of his other kids.

The Original! There’s only ONE Judge Judy. Visit our website for where to watch, weekdays.

Subscribe to Judge Judy on YouTube: https://www.youtube.com/channel/UCzMPPxbQG6iZttQhq3ukXSg?sub_confirmation=1

#JudgeJudy","Judge Judy,JJ,Judge Judy 2022,Judge Judy official,Judge Judy full episodes,judge judy episodes,youtube judge judy,judge judy show,judge judy sheindlin,byrd judge judy,watch judge judy,judge judy 2022,judge judy full episodes 2023,Judge Judy 2024,Child support,pay for child,loan,custody battle",22,484753,4434,659,PT4M59S,hd,public
Was Woman Abusive to Caregiver? | Part 1,8ceULZmww_Q,Judge Judy,UCzMPPxbQG6iZttQhq3ukXSg,2022-09-20T18:00:02Z,"Caregiver Ebony says her client Denise was abusive to her.

#JudgeJudy

The Original! There’s only ONE Judge Judy. Visit our website for where to watch, weekdays.

Subscribe to Judge Judy on YouTube: https://www.youtube.com/channel/UCzMPPxbQG6iZttQhq3ukXSg?sub_confirmation=1","Judge Judy,JJ,Judge Judy 2021,Judge Judy official,Judge Judy full episodes,judge judy episodes,youtube judge judy,judge judy show,judge judy sheindlin,byrd judge judy,watch judge judy,jj,judge judy amazing cases,judge judy 2022,judge judy full episodes 2022",22,480764,4315,293,PT3M8S,hd,public
Perm Allegedly Burns Woman's Scalp!,9yvz6VMMtBY,Judge Judy,UCzMPPxbQG6iZttQhq3ukXSg,2024-07-06T18:00:09Z,"Margaret says hairstylist Velinda burned her scalp during a hair treatment! Velinda denies her claim. 

The Original! There’s only ONE Judge Judy. Visit our website for where to watch, weekdays.

Subscribe to Judge Judy on YouTube: https://www.youtube.com/channel/UCzMPPxbQG6iZttQhq3ukXSg?sub_confirmation=1

#JudgeJudy","Judge Judy,JJ,Judge Judy 2022,Judge Judy official,Judge Judy full episodes,judge judy episodes,youtube judge judy,judge judy show,judge judy sheindlin,byrd judge judy,watch judge judy,judge judy 2022,judge judy full episodes 2023,Judge Judy 2024,perm ruined,burned scalp,hair dresser burned scalp",22,461224,6135,931,PT5M7S,hd,public
An Expensive Kiss! | Part 1,YRN9uhLiclA,Judge Judy,UCzMPPxbQG6iZttQhq3ukXSg,2025-01-08T19:00:22Z,"Joseph claims he loaned money to a woman he met online after one date! Jenifer claims it was a gift.

The Original! There’s only ONE Judge Judy. Visit our website for where to watch, weekdays.

Subscribe to Judge Judy on YouTube: https://www.youtube.com/channel/UCzMPPxbQG6iZttQhq3ukXSg?sub_confirmation=1

#JudgeJudy","Judge Judy,JJ,Judge Judy 2022,Judge Judy official,Judge Judy full episodes,judge judy episodes,youtube judge judy,judge judy show,judge judy sheindlin,byrd judge judy,watch judge judy,judge judy 2022,judge judy full episodes 2023,Judge Judy 2024,loaned money,crazy friend,refuses to repay loan,called boss,told boss friend was crazy",22,454103,3946,792,PT4M48S,hd,public
They Keep Interrupting Judge Judy! | Part 1,iBhfY4IgAS8,Judge Judy,UCzMPPxbQG6iZttQhq3ukXSg,2024-02-12T19:00:19Z,"Craig rented a room in Ellen's Beverly Hills home – and claims it didn't look like the pictures!

The Original! There’s only ONE Judge Judy. Visit our website for where to watch, weekdays.

Subscribe to Judge Judy on YouTube: https://www.youtube.com/channel/UCzMPPxbQG6iZttQhq3ukXSg?sub_confirmation=1

#JudgeJudy","Judge Judy,JJ,Judge Judy 2022,Judge Judy official,Judge Judy full episodes,judge judy episodes,youtube judge judy,judge judy show,judge judy sheindlin,byrd judge judy,watch judge judy,judge judy 2022,judge judy full episodes 2023,Judge Judy 2024,rude,interrupted,rented room,lying,not like pictures,not smart",22,457418,4941,1911,PT4M15S,hd,public
Judge Judy Gets Bored with Hairdresser and Boyfriend | Part 1,WGulE1JctFQ,Judge Judy,UCzMPPxbQG6iZttQhq3ukXSg,2022-11-15T19:00:28Z,"Krystal lent her “sort of” boyfriend money and thought he was going to pay her back. He didn't.

#JudgeJudy

The Original! There’s only ONE Judge Judy. Visit our website for where to watch, weekdays.

Subscribe to Judge Judy on YouTube: https://www.youtube.com/channel/UCzMPPxbQG6iZttQhq3ukXSg?sub_confirmation=1","Judge Judy,JJ,Judge Judy 2021,Judge Judy official,Judge Judy full episodes,judge judy episodes,youtube judge judy,judge judy show,judge judy sheindlin,byrd judge judy,watch judge judy,jj,judge judy amazing cases,judge judy 2022,judge judy full episodes 2022",22,451448,4183,858,PT4M6S,hd,public
Was Everybody Scammed?! | Part 1,lJ96IB3rOJY,Judge Judy,UCzMPPxbQG6iZttQhq3ukXSg,2024-02-14T19:00:31Z,"Erin has never met the defendant Brian, but she believes he scammed her out of a car. Brian denies this.

The Original! There’s only ONE Judge Judy. Visit our website for where to watch, weekdays.

Subscribe to Judge Judy on YouTube: https://www.youtube.com/channel/UCzMPPxbQG6iZttQhq3ukXSg?sub_confirmation=1

#JudgeJudy","Judge Judy,JJ,Judge Judy 2022,Judge Judy official,Judge Judy full episodes,judge judy episodes,youtube judge judy,judge judy show,judge judy sheindlin,byrd judge judy,watch judge judy,judge judy 2022,judge judy full episodes 2023,Judge Judy 2024,car,scam,took money,no car,sight unseen,never met,car scam",22,446664,3540,281,PT4M45S,hd,public
"Depression, Drinking, and a Deceased Baby? | Part 1",tyVIo2Dpv5Y,Judge Judy,UCzMPPxbQG6iZttQhq3ukXSg,2023-08-16T18:00:20Z,"Zulle claims her niece Alexis attacked her after she mentioned a baby that Alexis lost.

#JudgeJudy 

The Original! There’s only ONE Judge Judy. Visit our website for where to watch, weekdays.

Subscribe to Judge Judy on YouTube: https://www.youtube.com/channel/UCzMPPxbQG6iZttQhq3ukXSg?sub_confirmation=1","Judge Judy,JJ,Judge Judy 2023,Judge Judy official,Judge Judy full episodes,judge judy episodes,youtube judge judy,judge judy show,judge judy sheindlin,byrd judge judy,watch judge judy,judge judy amazing cases,judge judy 2022,fight,aunt attacked,depressed,drinking,alcoholic,lost baby,sad,drunk,choke,issues,family issues",22,447370,3573,552,PT4M21S,hd,public
Did Dad Go Too Far to Protect His Daughter? | Part 4,DJ4WyEX5Ljs,Judge Judy,UCzMPPxbQG6iZttQhq3ukXSg,2022-11-11T20:30:00Z,"Calvin’s neighbor Nancy says she saw Brittany throwing bricks at Calvin’s truck!

#JudgeJudy

The Original! There’s only ONE Judge Judy. Visit our website for where to watch, weekdays.

Subscribe to Judge Judy on YouTube: https://www.youtube.com/channel/UCzMPPxbQG6iZttQhq3ukXSg?sub_confirmation=1","Judge Judy,JJ,Judge Judy 2021,Judge Judy official,Judge Judy full episodes,judge judy episodes,youtube judge judy,judge judy show,judge judy sheindlin,byrd judge judy,watch judge judy,jj,judge judy amazing cases,judge judy 2022,judge judy full episodes 2022",22,439183,5481,1576,PT4M56S,hd,public
Did Son Steal His Mom's Identity?! | Part 1,nToid4_fvnk,Judge Judy,UCzMPPxbQG6iZttQhq3ukXSg,2024-04-30T18:00:22Z,"Kathy is suing her son Brett for identity theft, a cell phone, and the balance on an unauthorized account!

The Original! There’s only ONE Judge Judy. Visit our website for where to watch, weekdays.

Subscribe to Judge Judy on YouTube: https://www.youtube.com/channel/UCzMPPxbQG6iZttQhq3ukXSg?sub_confirmation=1

#JudgeJudy","Judge Judy,JJ,Judge Judy 2022,Judge Judy official,Judge Judy full episodes,judge judy episodes,youtube judge judy,judge judy show,judge judy sheindlin,byrd judge judy,watch judge judy,judge judy 2022,judge judy full episodes 2023,Judge Judy 2024,funny judge judy,dead beat son,identify theft,35 year old still on moms cell plan,man child",22,435473,3932,438,PT4M51S,hd,public
Judge Judy Gets Tough on Defendant | Part 1,n_W7WDMi2EE,Judge Judy,UCzMPPxbQG6iZttQhq3ukXSg,2024-09-25T18:00:26Z,"Melissa rented a house with her four kids and grandmother, but the bills were in mom Realene’s name. Did Melissa pay her share?

The Original! There’s only ONE Judge Judy. Visit our website for where to watch, weekdays.

Subscribe to Judge Judy on YouTube: https://www.youtube.com/channel/UCzMPPxbQG6iZttQhq3ukXSg?sub_confirmation=1

#JudgeJudy","Judge Judy,JJ,Judge Judy 2022,Judge Judy official,Judge Judy full episodes,judge judy episodes,youtube judge judy,judge judy show,judge judy sheindlin,byrd judge judy,watch judge judy,judge judy 2022,judge judy full episodes 2023,Judge Judy 2024,welfare check,angry family,family fighting,grandma kicked out,mom and daughter fight,false accusations,concerned parents,sketchy living situation",22,428084,3533,373,PT4M17S,hd,public
Man Leaves Ex in the Lurch | Part 1,nNn_9NiMbdg,Judge Judy,UCzMPPxbQG6iZttQhq3ukXSg,2024-05-13T18:00:18Z,"Samantha says ex-husband Jeffrey owes for his share of a Dodge Durango that was in both their names.

The Original! There’s only ONE Judge Judy. Visit our website for where to watch, weekdays.

Subscribe to Judge Judy on YouTube: https://www.youtube.com/channel/UCzMPPxbQG6iZttQhq3ukXSg?sub_confirmation=1

#JudgeJudy","Judge Judy,JJ,Judge Judy 2022,Judge Judy official,Judge Judy full episodes,judge judy episodes,youtube judge judy,judge judy show,judge judy sheindlin,byrd judge judy,watch judge judy,judge judy 2022,judge judy full episodes 2023,Judge Judy 2024,exes,bad break up,dodge durango,co-signed,didn't pay,messed up,bankrupt,won't pay loan,scummy",22,427678,3401,431,PT5M3S,hd,public
Parking Lot Dings Turn Neighbors Into Enemies | Part 1,LGJy7Swf3jY,Judge Judy,UCzMPPxbQG6iZttQhq3ukXSg,2022-11-02T18:00:07Z,"Lynn says her neighbor Mario dinged her car several times in the parking lot and threatened to hurt her!

#JudgeJudy

The Original! There’s only ONE Judge Judy. Visit our website for where to watch, weekdays.

Subscribe to Judge Judy on YouTube: https://www.youtube.com/channel/UCzMPPxbQG6iZttQhq3ukXSg?sub_confirmation=1","Judge Judy,JJ,Judge Judy 2021,Judge Judy official,Judge Judy full episodes,judge judy episodes,youtube judge judy,judge judy show,judge judy sheindlin,byrd judge judy,watch judge judy,jj,judge judy amazing cases,judge judy 2022,judge judy full episodes 2022",22,421109,3318,317,PT3M48S,hd,public
Hunters Kicked Off Pasture for Breaking Rules! | Part 1,ViVAvtDuX5M,Judge Judy,UCzMPPxbQG6iZttQhq3ukXSg,2023-03-28T18:30:24Z,"Candace and her husband John were kicked off Louie’s pasture for breaking the rules while hunting!

#JudgeJudy

The Original! There’s only ONE Judge Judy. Visit our website for where to watch, weekdays.

Subscribe to Judge Judy on YouTube: https://www.youtube.com/channel/UCzMPPxbQG6iZttQhq3ukXSg?sub_confirmation=1","Judge Judy,JJ,Judge Judy 2023,Judge Judy official,Judge Judy full episodes,judge judy episodes,youtube judge judy,judge judy show,judge judy sheindlin,byrd judge judy,watch judge judy,jj,judge judy amazing cases,judge judy 2022,hunting,hunting incidnet,breaking rules,bad hunters,pasture,kicked out,not happy",22,432846,3041,207,PT3M19S,hd,public
Taco Caterer Sues Bride! | Part 1,7wL3TGPTbJQ,Judge Judy,UCzMPPxbQG6iZttQhq3ukXSg,2025-01-27T19:00:03Z,"Taco caterer Josue claims Jacqueline didn't pay him for catering her wedding! Jacqueline claims he was two hours late.

The Original! There’s only ONE Judge Judy. Visit our website for where to watch, weekdays.

Subscribe to Judge Judy on YouTube: https://www.youtube.com/channel/UCzMPPxbQG6iZttQhq3ukXSg?sub_confirmation=1

#JudgeJudy","Judge Judy,JJ,Judge Judy 2022,Judge Judy official,Judge Judy full episodes,judge judy episodes,youtube judge judy,judge judy show,judge judy sheindlin,byrd judge judy,watch judge judy,judge judy 2022,judge judy full episodes 2023,Judge Judy 2024,weddings,wedding taco caterer,taco cart,authentic tacos,bridezilla,spiteful bride,taco guy late,people all ate,bride never paid",22,415730,3365,469,PT5M2S,hd,public
They Keep Interrupting Judge Judy! | Part 3,bTyKs9E6mgo,Judge Judy,UCzMPPxbQG6iZttQhq3ukXSg,2024-02-12T20:00:13Z,"Craig rented a room in Ellen's Beverly Hills home -- and claims it was the size of a pantry closet!

The Original! There’s only ONE Judge Judy. Visit our website for where to watch, weekdays.

Subscribe to Judge Judy on YouTube: https://www.youtube.com/channel/UCzMPPxbQG6iZttQhq3ukXSg?sub_confirmation=1

#JudgeJudy","Judge Judy,JJ,Judge Judy 2022,Judge Judy official,Judge Judy full episodes,judge judy episodes,youtube judge judy,judge judy show,judge judy sheindlin,byrd judge judy,watch judge judy,judge judy 2022,judge judy full episodes 2023,Judge Judy 2024,rude,interrupted,rented room,lying,not like pictures,not smart",22,416358,5125,1689,PT4M15S,hd,public
Judge Judy doesn’t play when it comes to school! #judgejudy #shorts,3q08Ub88Rh8,Judge Judy,UCzMPPxbQG6iZttQhq3ukXSg,2025-11-06T02:00:04Z,"The Original! There’s only ONE Judge Judy.
Airs weekdays. Check local listings for where to watch. #JudgeJudy

Subscribe to Judge Judy on YouTube: https://www.youtube.com/channel/UCzMPPxbQG6iZttQhq3ukXSg?sub_confirmation=1","Judge Judy,JJ,Judge Judy 2022,Judge Judy official,Judge Judy full episodes,judge judy episodes,youtube judge judy,judge judy show,judge judy sheindlin,byrd judge judy,watch judge judy,judge judy 2022,judge judy full episodes 2023,Judge Judy 2024",22,785984,17674,243,PT58S,hd,public
Did Kid Slam into Neighbor's Garage Door? | Part 1,PG57yENegNM,Judge Judy,UCzMPPxbQG6iZttQhq3ukXSg,2023-11-20T19:00:11Z,"The Original! There’s only ONE Judge Judy. Visit our website for where to watch, weekdays.

Subscribe to Judge Judy on YouTube: https://www.youtube.com/channel/UCzMPPxbQG6iZttQhq3ukXSg?sub_confirmation=1

#JudgeJudy","Judge Judy,JJ,Judge Judy 2021,Judge Judy official,Judge Judy full episodes,judge judy episodes,youtube judge judy,judge judy show,judge judy sheindlin,byrd judge judy,watch judge judy,jj,judge judy 2022,judge judy full episodes 2023,kid,crashed into garage,proof,neighbor fight,awkward,lies",22,410885,3601,421,PT5M2S,hd,public
How did Judge Judy know the defendant wouldn't have it?! #shorts,mQj6RNiKVu4,Judge Judy,UCzMPPxbQG6iZttQhq3ukXSg,2025-02-16T20:30:07Z,"The Original! There’s only ONE Judge Judy. Visit our website for where to watch, weekdays.

Subscribe to Judge Judy on YouTube: https://www.youtube.com/channel/UCzMPPxbQG6iZttQhq3ukXSg?sub_confirmation=1

#JudgeJudy","Judge Judy,JJ,Judge Judy 2022,Judge Judy official,Judge Judy full episodes,judge judy episodes,youtube judge judy,judge judy show,judge judy sheindlin,byrd judge judy,watch judge judy,judge judy 2022,judge judy full episodes 2023,Judge Judy 2024",22,603897,12972,891,PT59S,hd,public
Woman Fell Through a Hole in the Porch!,lKqUkc0FRZ0,Judge Judy,UCzMPPxbQG6iZttQhq3ukXSg,2023-03-21T18:00:30Z,"Shirley fell through a hole in the porch of a rental property that Imran owns. Imran says she should have seen it!

#JudgeJudy

The Original! There’s only ONE Judge Judy. Visit our website for where to watch, weekdays.

Subscribe to Judge Judy on YouTube: https://www.youtube.com/channel/UCzMPPxbQG6iZttQhq3ukXSg?sub_confirmation=1","Judge Judy,JJ,Judge Judy 2023,Judge Judy official,Judge Judy full episodes,judge judy episodes,judge judy show,judge judy sheindlin,watch judge judy,jj,judge judy 2022,judge judy full episodes 2022,rental,fell through hole,broken porch,landlord problems,renter lawsuit",22,400920,4339,1119,PT5M5S,hd,public
Did Mom Take a Bat to Her Daughter's Car? | Part 1,b-2eR37Ufhc,Judge Judy,UCzMPPxbQG6iZttQhq3ukXSg,2023-05-26T18:00:14Z,"Yolanda claims her adoptive mother Nadine vandalized her car with a bat after she askedd her to leave.

#JudgeJudy

The Original! There’s only ONE Judge Judy. Visit our website for where to watch, weekdays.

Subscribe to Judge Judy on YouTube: https://www.youtube.com/channel/UCzMPPxbQG6iZttQhq3ukXSg?sub_confirmation=1","Judge Judy,JJ,Judge Judy 2023,Judge Judy official,Judge Judy full episodes,judge judy episodes,youtube judge judy,judge judy show,byrd judge judy,watch judge judy,judge judy 2022,judge judy full episodes 2022,crazy mom,bat to car,car assult,breaking daughter's car,car fight,losing it",22,398244,3347,208,PT3M31S,hd,public
Judge Judy calls it like she sees it! #shorts,XzmVGTLpl5s,Judge Judy,UCzMPPxbQG6iZttQhq3ukXSg,2023-05-16T20:00:07Z,"#JudgeJudy

The Original! There’s only ONE Judge Judy. Visit our website for where to watch, weekdays.

Subscribe to Judge Judy on YouTube: https://www.youtube.com/channel/UCzMPPxbQG6iZttQhq3ukXSg?sub_confirmation=1","Judge Judy,JJ,Judge Judy 2022,Judge Judy official,youtube judge judy,judge judy show,byrd judge judy,watch judge judy,judge judy 2023,bad breakup,exes,dog,rehab,want dog back,stolen dog,dog mom,judge judy advice",22,446850,16394,503,PT53S,hd,public
Man Crashed into Construction Zone Barricades! | Part 1,dlqUPzutASs,Judge Judy,UCzMPPxbQG6iZttQhq3ukXSg,2023-01-09T20:00:10Z,"Chris crashed into barricade barrels in a construction zone, sending them right into Phillip’s car!

#JudgeJudy

The Original! There’s only ONE Judge Judy. Visit our website for where to watch, weekdays.

Subscribe to Judge Judy on YouTube: https://www.youtube.com/channel/UCzMPPxbQG6iZttQhq3ukXSg?sub_confirmation=1","Judge Judy,Judge Judy 2021,Judge Judy official,Judge Judy full episodes,judge judy episodes,youtube judge judy,judge judy show,judge judy sheindlin,byrd judge judy,watch judge judy,judge judy amazing cases,judge judy 2022,judge judy full episodes 2022,construction,accident,car crash,bad driving,construction zone crash,courtroom",22,382641,3135,383,PT3M27S,hd,public
Judge Judy kicks man out of court! #shorts,Gs_rMjpDB4g,Judge Judy,UCzMPPxbQG6iZttQhq3ukXSg,2023-05-31T20:00:07Z,"#JudgeJudy

The Original! There’s only ONE Judge Judy. Visit our website for where to watch, weekdays.

Subscribe to Judge Judy on YouTube: https://www.youtube.com/channel/UCzMPPxbQG6iZttQhq3ukXSg?sub_confirmation=1","Judge Judy,JJ,Judge Judy 2021,Judge Judy official,youtube judge judy,judge judy show,judge judy sheindlin,byrd judge judy,watch judge judy,judge judy 2022,Kicked out of court,angry judge judy,fed up,dismissed,get out,yelling,disrespect",22,427056,17211,708,PT24S,hd,public
Nanny Put Steak Knives in the Dishwasher! | Part 1,#NAME?,Judge Judy,UCzMPPxbQG6iZttQhq3ukXSg,2025-04-14T18:00:01Z,"Nanny Kaley claims Anna and David didn’t pay her. Anna and David say Kaley put their steak knives in the dishwasher!

The Original! There’s only ONE Judge Judy. Visit our website for where to watch, weekdays.

Subscribe to Judge Judy on YouTube: https://www.youtube.com/channel/UCzMPPxbQG6iZttQhq3ukXSg?sub_confirmation=1

#JudgeJudy","Judge Judy,JJ,Judge Judy 2022,Judge Judy official,Judge Judy full episodes,judge judy episodes,youtube judge judy,judge judy show,judge judy sheindlin,byrd judge judy,watch judge judy,judge judy 2022,judge judy full episodes 2023,Judge Judy 2024",22,375923,3319,264,PT4M54S,hd,public
Judge Judy Wants to See the Contract!,7YfRytGM87M,Judge Judy,UCzMPPxbQG6iZttQhq3ukXSg,2024-07-04T19:00:06Z,"Dan claims Sandra invested money in his business, and Judge Judy wants to see the contract!

The Original! There’s only ONE Judge Judy. Visit our website for where to watch, weekdays.

Subscribe to Judge Judy on YouTube: https://www.youtube.com/channel/UCzMPPxbQG6iZttQhq3ukXSg?sub_confirmation=1

#JudgeJudy","Judge Judy,JJ,Judge Judy 2022,Judge Judy official,Judge Judy full episodes,judge judy episodes,youtube judge judy,judge judy show,judge judy sheindlin,byrd judge judy,watch judge judy,judge judy 2022,judge judy full episodes 2023,Judge Judy 2024,no contract,judge judy mad,lost money,invested without contract,lying",22,372643,3209,257,PT3M18S,hd,public
Unlicensed Driver Crashes into Horse | Part 1,rHxjodolJkI,Judge Judy,UCzMPPxbQG6iZttQhq3ukXSg,2024-06-05T18:00:34Z,"Crystal was driving her mother’s car without a license when she crashed into Sarah’s horse – and her mom wants Sarah to pay!

The Original! There’s only ONE Judge Judy. Visit our website for where to watch, weekdays.

Subscribe to Judge Judy on YouTube: https://www.youtube.com/channel/UCzMPPxbQG6iZttQhq3ukXSg?sub_confirmation=1

#JudgeJudy","Judge Judy,JJ,Judge Judy 2022,Judge Judy official,Judge Judy full episodes,judge judy episodes,youtube judge judy,judge judy show,judge judy sheindlin,byrd judge judy,watch judge judy,judge judy 2022,judge judy full episodes 2023,Judge Judy 2024,hit and run,car accident,unlicensed driver,driver hit horse,car crash horse",22,372039,3805,822,PT3M42S,hd,public
Did Teen Lie about Being Pregnant? | Part 4,CEtBKrhx0k4,Judge Judy,UCzMPPxbQG6iZttQhq3ukXSg,2024-11-04T20:30:02Z,"Cristina claims Tayia told her that she gave birth to a baby – and even sent her a photo of it.

The Original! There’s only ONE Judge Judy. Visit our website for where to watch, weekdays.

Subscribe to Judge Judy on YouTube: https://www.youtube.com/channel/UCzMPPxbQG6iZttQhq3ukXSg?sub_confirmation=1

#JudgeJudy","Judge Judy,JJ,Judge Judy 2022,Judge Judy official,Judge Judy full episodes,judge judy episodes,youtube judge judy,judge judy show,judge judy sheindlin,byrd judge judy,watch judge judy,judge judy 2022,judge judy full episodes 2023,Judge Judy 2024,crazy ex,fake pregnancy,pretended to have a baby,lying ex,ex lied about being pregnant,caught lying,crazy ex gf,teen lied about pregnancy",22,367894,4753,1709,PT4M18S,hd,public
Woman Kicked Down Tenant’s Door on Video | Part 2,4InAMVt6nho,Judge Judy,UCzMPPxbQG6iZttQhq3ukXSg,2025-02-03T19:30:02Z,"Lisa claims Tiffany jumped out of the window and moved out of the room she rented without notice.

The Original! There’s only ONE Judge Judy. Visit our website for where to watch, weekdays.

Subscribe to Judge Judy on YouTube: https://www.youtube.com/channel/UCzMPPxbQG6iZttQhq3ukXSg?sub_confirmation=1

#JudgeJudy","Judge Judy,JJ,Judge Judy 2022,Judge Judy official,Judge Judy full episodes,judge judy episodes,youtube judge judy,judge judy show,judge judy sheindlin,byrd judge judy,watch judge judy,judge judy 2022,judge judy full episodes 2023,Judge Judy 2024,crazy landlord,crazy subletter,sublet goes nuts,kicks down door,hits tenant,anger issues",22,367424,3527,301,PT4M56S,hd,public
"Is Woman's Ex a ""Hustler""? | Part 1",NelyJ78I92Q,Judge Judy,UCzMPPxbQG6iZttQhq3ukXSg,2025-01-13T19:00:24Z,"Caliopia claims Mohamed blocked her when she started asking him to repay the $4,550 that he borrowed.

The Original! There’s only ONE Judge Judy. Visit our website for where to watch, weekdays.

Subscribe to Judge Judy on YouTube: https://www.youtube.com/channel/UCzMPPxbQG6iZttQhq3ukXSg?sub_confirmation=1

#JudgeJudy","Judge Judy,JJ,Judge Judy 2022,Judge Judy official,Judge Judy full episodes,judge judy episodes,youtube judge judy,judge judy show,judge judy sheindlin,byrd judge judy,watch judge judy,judge judy 2022,judge judy full episodes 2023,Judge Judy 2024,exes,money issues,loan or gift,hustler,bad break up,weird arrangements",22,363956,2848,598,PT4M53S,hd,public
Man Allegedly Throws Loose Change at Car! | Part 1,LuUkmsxzulk,Judge Judy,UCzMPPxbQG6iZttQhq3ukXSg,2024-05-20T18:00:11Z,"Coryene claims fellow motorist Jacob threw loose change at her car during a fit of road rage! Jacob denies this.

The Original! There’s only ONE Judge Judy. Visit our website for where to watch, weekdays.

Subscribe to Judge Judy on YouTube: https://www.youtube.com/channel/UCzMPPxbQG6iZttQhq3ukXSg?sub_confirmation=1

#JudgeJudy","Judge Judy,JJ,Judge Judy 2022,Judge Judy official,Judge Judy full episodes,judge judy episodes,youtube judge judy,judge judy show,judge judy sheindlin,byrd judge judy,watch judge judy,judge judy 2022,judge judy full episodes 2023,Judge Judy 2024,money,throwing change at car,threw coins at car,road rage,angry driver,crazy road rage,privilege,smug",22,358976,3481,624,PT4M52S,hd,public
